Year,Date,Host_Country,Host_City,Stage,Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Penalties_Home_Score,Penalties_Away_Score,Winner,Draw
1974,1974-06-26,West Germany,Gelsenkirchen,Group Stage,Netherlands,Argentina,4,0,0,0,0,Netherlands,0
1974,1974-06-26,West Germany,Stuttgart,Group Stage,Sweden,Poland,0,1,0,0,0,Poland,0
1974,1974-06-26,West Germany,Düsseldorf,Group Stage,Yugoslavia,West Germany,0,2,0,0,0,West Germany,0
1974,1974-06-30,West Germany,Hanover,Group Stage,Argentina,Brazil,1,2,0,0,0,Brazil,0
1974,1974-06-30,West Germany,Gelsenkirchen,Group Stage,East Germany,Netherlands,0,2,0,0,0,Netherlands,0
1974,1974-06-30,West Germany,Frankfurt,Group Stage,Poland,Yugoslavia,2,1,0,0,0,Poland,0
1974,1974-06-30,West Germany,Düsseldorf,Group Stage,West Germany,Sweden,4,2,0,0,0,West Germany,0
1974,1974-07-03,West Germany,Gelsenkirchen,Group Stage,Argentina,East Germany,1,1,0,0,0,,1
1974,1974-07-03,West Germany,Dortmund,Group Stage,Netherlands,Brazil,2,0,0,0,0,Netherlands,0
1974,1974-07-03,West Germany,Frankfurt,Group Stage,Poland,West Germany,0,1,0,0,0,West Germany,0
1974,1974-07-03,West Germany,Düsseldorf,Group Stage,Sweden,Yugoslavia,2,1,0,0,0,Sweden,0
1974,1974-07-06,West Germany,Munich,Third place play-off,Brazil,Poland,0,1,0,0,0,Poland,0
1974,1974-07-07,West Germany,Munich,Final,Netherlands,West Germany,1,2,0,0,0,West Germany,0
1978,1978-06-01,Argentina,Buenos Aires,Group Stage,West Germany,Poland,0,0,0,0,0,,1
1978,1978-06-02,Argentina,Buenos Aires,Group Stage,Argentina,Hungary,2,1,0,0,0,Argentina,0
1978,1978-06-02,Argentina,Mar del Plata,Group Stage,Italy,France,2,1,0,0,0,Italy,0
1978,1978-06-02,Argentina,Rosario,Group Stage,Tunisia,Mexico,3,1,0,0,0,Tunisia,0
1978,1978-06-03,Argentina,Buenos Aires,Group Stage,Austria,Spain,2,1,0,0,0,Austria,0
1978,1978-06-03,Argentina,Mar del Plata,Group Stage,Brazil,Sweden,1,1,0,0,0,,1
1978,1978-06-03,Argentina,Mendoza,Group Stage,Netherlands,Iran,3,0,0,0,0,Netherlands,0
1978,1978-06-03,Argentina,Córdoba,Group Stage,Peru,Scotland,3,1,0,0,0,Peru,0
1978,1978-06-06,Argentina,Buenos Aires,Group Stage,Argentina,France,2,1,0,0,0,Argentina,0
1978,1978-06-06,Argentina,Mar del Plata,Group Stage,Italy,Hungary,3,1,0,0,0,Italy,0
1978,1978-06-06,Argentina,Rosario,Group Stage,Poland,Tunisia,1,0,0,0,0,Poland,0
1978,1978-06-06,Argentina,Córdoba,Group Stage,West Germany,Mexico,6,0,0,0,0,West Germany,0
1978,1978-06-07,Argentina,Buenos Aires,Group Stage,Austria,Sweden,1,0,0,0,0,Austria,0
1978,1978-06-07,Argentina,Mar del Plata,Group Stage,Brazil,Spain,0,0,0,0,0,,1
1978,1978-06-07,Argentina,Mendoza,Group Stage,Netherlands,Peru,0,0,0,0,0,,1
1978,1978-06-07,Argentina,Córdoba,Group Stage,Scotland,Iran,1,1,0,0,0,,1
1978,1978-06-10,Argentina,Buenos Aires,Group Stage,Argentina,Italy,0,1,0,0,0,Italy,0
1978,1978-06-10,Argentina,Mar del Plata,Group Stage,France,Hungary,3,1,0,0,0,France,0
1978,1978-06-10,Argentina,Rosario,Group Stage,Poland,Mexico,3,1,0,0,0,Poland,0
1978,1978-06-10,Argentina,Córdoba,Group Stage,West Germany,Tunisia,0,0,0,0,0,,1
1978,1978-06-11,Argentina,Mar del Plata,Group Stage,Brazil,Austria,1,0,0,0,0,Brazil,0
1978,1978-06-11,Argentina,Córdoba,Group Stage,Peru,Iran,4,1,0,0,0,Peru,0
1978,1978-06-11,Argentina,Mendoza,Group Stage,Scotland,Netherlands,3,2,0,0,0,Scotland,0
1978,1978-06-11,Argentina,Buenos Aires,Group Stage,Spain,Sweden,1,0,0,0,0,Spain,0
1978,1978-06-14,Argentina,Rosario,Group Stage,Argentina,Poland,2,0,0,0,0,Argentina,0
1978,1978-06-14,Argentina,Córdoba,Group Stage,Austria,Netherlands,1,5,0,0,0,Netherlands,0
1978,1978-06-14,Argentina,Mendoza,Group Stage,Brazil,Peru,3,0,0,0,0,Brazil,0
1978,1978-06-14,Argentina,Buenos Aires,Group Stage,Italy,West Germany,0,0,0,0,0,,1
1978,1978-06-18,Argentina,Rosario,Group Stage,Argentina,Brazil,0,0,0,0,0,,1
1978,1978-06-18,Argentina,Buenos Aires,Group Stage,Italy,Austria,1,0,0,0,0,Italy,0
1978,1978-06-18,Argentina,Córdoba,Group Stage,Netherlands,West Germany,2,2,0,0,0,,1
1978,1978-06-18,Argentina,Mendoza,Group Stage,Peru,Poland,0,1,0,0,0,Poland,0
1978,1978-06-21,Argentina,Rosario,Group Stage,Argentina,Peru,6,0,0,0,0,Argentina,0
1978,1978-06-21,Argentina,Córdoba,Group Stage,Austria,West Germany,3,2,0,0,0,Austria,0
1978,1978-06-21,Argentina,Mendoza,Group Stage,Brazil,Poland,3,1,0,0,0,Brazil,0
1978,1978-06-21,Argentina,Buenos Aires,Group Stage,Italy,Netherlands,1,2,0,0,0,Netherlands,0
1978,1978-06-24,Argentina,Buenos Aires,Third place play-off,Brazil,Italy,2,1,0,0,0,Brazil,0
1978,1978-06-25,Argentina,Buenos Aires,Final,Argentina,Netherlands,3,1,0,0,0,Argentina,0
1982,1982-06-13,Spain,Barcelona,Group Stage,Argentina,Belgium,0,1,0,0,0,Belgium,0
1982,1982-06-14,Spain,Seville,Group Stage,Brazil,Soviet Union,2,1,0,0,0,Brazil,0
1982,1982-06-14,Spain,Vigo,Group Stage,Italy,Poland,0,0,0,0,0,,1
1982,1982-06-15,Spain,Elche,Group Stage,Hungary,El Salvador,10,1,0,0,0,Hungary,0
1982,1982-06-15,Spain,A Coruña,Group Stage,Peru,Cameroon,0,0,0,0,0,,1
1982,1982-06-15,Spain,Málaga,Group Stage,Scotland,New Zealand,5,2,0,0,0,Scotland,0
1982,1982-06-16,Spain,Bilbao,Group Stage,England,France,3,1,0,0,0,England,0
1982,1982-06-16,Spain,Valencia,Group Stage,Spain,Honduras,1,1,0,0,0,,1
1982,1982-06-16,Spain,Gijón,Group Stage,West Germany,Algeria,1,2,0,0,0,Algeria,0
1982,1982-06-17,Spain,Oviedo,Group Stage,Chile,Austria,0,1,0,0,0,Austria,0
1982,1982-06-17,Spain,Valladolid,Group Stage,Czechoslovakia,Kuwait,1,1,0,0,0,,1
1982,1982-06-17,Spain,Zaragoza,Group Stage,Yugoslavia,Northern Ireland,0,0,0,0,0,,1
1982,1982-06-18,Spain,Alicante,Group Stage,Argentina,Hungary,4,1,0,0,0,Argentina,0
1982,1982-06-18,Spain,Seville,Group Stage,Brazil,Scotland,4,1,0,0,0,Brazil,0
1982,1982-06-18,Spain,Vigo,Group Stage,Italy,Peru,1,1,0,0,0,,1
1982,1982-06-19,Spain,Elche,Group Stage,Belgium,El Salvador,1,0,0,0,0,Belgium,0
1982,1982-06-19,Spain,A Coruña,Group Stage,Poland,Cameroon,0,0,0,0,0,,1
1982,1982-06-19,Spain,Málaga,Group Stage,Soviet Union,New Zealand,3,0,0,0,0,Soviet Union,0
1982,1982-06-20,Spain,Bilbao,Group Stage,England,Czechoslovakia,2,0,0,0,0,England,0
1982,1982-06-20,Spain,Valencia,Group Stage,Spain,Yugoslavia,2,1,0,0,0,Spain,0
1982,1982-06-20,Spain,Gijón,Group Stage,West Germany,Chile,4,1,0,0,0,West Germany,0
1982,1982-06-21,Spain,Oviedo,Group Stage,Algeria,Austria,0,2,0,0,0,Austria,0
1982,1982-06-21,Spain,Valladolid,Group Stage,France,Kuwait,4,1,0,0,0,France,0
1982,1982-06-21,Spain,Zaragoza,Group Stage,Honduras,Northern Ireland,1,1,0,0,0,,1
1982,1982-06-22,Spain,Elche,Group Stage,Belgium,Hungary,1,1,0,0,0,,1
1982,1982-06-22,Spain,A Coruña,Group Stage,Poland,Peru,5,1,0,0,0,Poland,0
1982,1982-06-22,Spain,Málaga,Group Stage,Soviet Union,Scotland,2,2,0,0,0,,1
1982,1982-06-23,Spain,Alicante,Group Stage,Argentina,El Salvador,2,0,0,0,0,Argentina,0
1982,1982-06-23,Spain,Seville,Group Stage,Brazil,New Zealand,4,0,0,0,0,Brazil,0
1982,1982-06-23,Spain,Vigo,Group Stage,Italy,Cameroon,1,1,0,0,0,,1
1982,1982-06-24,Spain,Oviedo,Group Stage,Algeria,Chile,3,2,0,0,0,Algeria,0
1982,1982-06-24,Spain,Valladolid,Group Stage,France,Czechoslovakia,1,1,0,0,0,,1
1982,1982-06-24,Spain,Zaragoza,Group Stage,Honduras,Yugoslavia,0,1,0,0,0,Yugoslavia,0
1982,1982-06-25,Spain,Bilbao,Group Stage,England,Kuwait,1,0,0,0,0,England,0
1982,1982-06-25,Spain,Valencia,Group Stage,Spain,Northern Ireland,0,1,0,0,0,Northern Ireland,0
1982,1982-06-25,Spain,Gijón,Group Stage,West Germany,Austria,1,0,0,0,0,West Germany,0
1982,1982-06-28,Spain,Madrid,Group Stage,Austria,France,0,1,0,0,0,France,0
1982,1982-06-28,Spain,Barcelona,Group Stage,Poland,Belgium,3,0,0,0,0,Poland,0
1982,1982-06-29,Spain,Barcelona,Group Stage,Italy,Argentina,2,1,0,0,0,Italy,0
1982,1982-06-29,Spain,Madrid,Group Stage,West Germany,England,0,0,0,0,0,,1
1982,1982-07-01,Spain,Madrid,Group Stage,Austria,Northern Ireland,2,2,0,0,0,,1
1982,1982-07-01,Spain,Barcelona,Group Stage,Belgium,Soviet Union,0,1,0,0,0,Soviet Union,0
1982,1982-07-02,Spain,Barcelona,Group Stage,Argentina,Brazil,1,3,0,0,0,Brazil,0
1982,1982-07-02,Spain,Madrid,Group Stage,West Germany,Spain,2,1,0,0,0,West Germany,0
1982,1982-07-04,Spain,Madrid,Group Stage,France,Northern Ireland,4,1,0,0,0,France,0
1982,1982-07-04,Spain,Barcelona,Group Stage,Soviet Union,Poland,0,0,0,0,0,,1
1982,1982-07-05,Spain,Barcelona,Group Stage,Italy,Brazil,3,2,0,0,0,Italy,0
1982,1982-07-05,Spain,Madrid,Group Stage,Spain,England,0,0,0,0,0,,1
1982,1982-07-08,Spain,Barcelona,Semi-final,Poland,Italy,0,2,0,0,0,Italy,0
1982,1982-07-08,Spain,Seville,Semi-final,West Germany,France,3,3,1,5,4,West Germany,1
1982,1982-07-10,Spain,Alicante,Third place play-off,Poland,France,3,2,0,0,0,Poland,0
1982,1982-07-11,Spain,Madrid,Final,Italy,West Germany,3,1,0,0,0,Italy,0
1986,1986-05-31,Mexico,Mexico City,Group Stage,Bulgaria,Italy,1,1,0,0,0,,1
1986,1986-06-01,Mexico,León,Group Stage,Canada,France,0,1,0,0,0,France,0
1986,1986-06-01,Mexico,Guadalajara,Group Stage,Spain,Brazil,0,1,0,0,0,Brazil,0
1986,1986-06-02,Mexico,Mexico City,Group Stage,Argentina,South Korea,3,1,0,0,0,Argentina,0
1986,1986-06-02,Mexico,San Nicolás de los Garza,Group Stage,Morocco,Poland,0,0,0,0,0,,1
1986,1986-06-02,Mexico,Irapuato,Group Stage,Soviet Union,Hungary,6,0,0,0,0,Soviet Union,0
1986,1986-06-03,Mexico,Zapopan,Group Stage,Algeria,Northern Ireland,1,1,0,0,0,,1
1986,1986-06-03,Mexico,Mexico City,Group Stage,Belgium,Mexico,1,2,0,0,0,Mexico,0
1986,1986-06-03,Mexico,Monterrey,Group Stage,Portugal,England,1,0,0,0,0,Portugal,0
1986,1986-06-04,Mexico,Toluca,Group Stage,Paraguay,Iraq,1,0,0,0,0,Paraguay,0
1986,1986-06-04,Mexico,Nezahualcóyotl,Group Stage,Scotland,Denmark,0,1,0,0,0,Denmark,0
1986,1986-06-04,Mexico,Querétaro,Group Stage,Uruguay,West Germany,1,1,0,0,0,,1
1986,1986-06-05,Mexico,León,Group Stage,France,Soviet Union,1,1,0,0,0,,1
1986,1986-06-05,Mexico,Puebla,Group Stage,Italy,Argentina,1,1,0,0,0,,1
1986,1986-06-05,Mexico,Mexico City,Group Stage,South Korea,Bulgaria,1,1,0,0,0,,1
1986,1986-06-06,Mexico,Guadalajara,Group Stage,Brazil,Algeria,1,0,0,0,0,Brazil,0
1986,1986-06-06,Mexico,Monterrey,Group Stage,England,Morocco,0,0,0,0,0,,1
1986,1986-06-06,Mexico,Irapuato,Group Stage,Hungary,Canada,2,0,0,0,0,Hungary,0
1986,1986-06-07,Mexico,Mexico City,Group Stage,Mexico,Paraguay,1,1,0,0,0,,1
1986,1986-06-07,Mexico,Zapopan,Group Stage,Northern Ireland,Spain,1,2,0,0,0,Spain,0
1986,1986-06-07,Mexico,San Nicolás de los Garza,Group Stage,Poland,Portugal,1,0,0,0,0,Poland,0
1986,1986-06-08,Mexico,Nezahualcóyotl,Group Stage,Denmark,Uruguay,6,1,0,0,0,Denmark,0
1986,1986-06-08,Mexico,Toluca,Group Stage,Iraq,Belgium,1,2,0,0,0,Belgium,0
1986,1986-06-08,Mexico,Querétaro,Group Stage,West Germany,Scotland,2,1,0,0,0,West Germany,0
1986,1986-06-09,Mexico,León,Group Stage,Hungary,France,0,3,0,0,0,France,0
1986,1986-06-09,Mexico,Irapuato,Group Stage,Soviet Union,Canada,2,0,0,0,0,Soviet Union,0
1986,1986-06-10,Mexico,Mexico City,Group Stage,Argentina,Bulgaria,2,0,0,0,0,Argentina,0
1986,1986-06-10,Mexico,Puebla,Group Stage,South Korea,Italy,2,3,0,0,0,Italy,0
1986,1986-06-11,Mexico,San Nicolás de los Garza,Group Stage,England,Poland,3,0,0,0,0,England,0
1986,1986-06-11,Mexico,Mexico City,Group Stage,Iraq,Mexico,0,1,0,0,0,Mexico,0
1986,1986-06-11,Mexico,Toluca,Group Stage,Paraguay,Belgium,2,2,0,0,0,,1
1986,1986-06-11,Mexico,Zapopan,Group Stage,Portugal,Morocco,1,3,0,0,0,Morocco,0
1986,1986-06-12,Mexico,Monterrey,Group Stage,Algeria,Spain,0,3,0,0,0,Spain,0
1986,1986-06-12,Mexico,Guadalajara,Group Stage,Northern Ireland,Brazil,0,3,0,0,0,Brazil,0
1986,1986-06-13,Mexico,Querétaro,Group Stage,Denmark,West Germany,2,0,0,0,0,Denmark,0
1986,1986-06-13,Mexico,Nezahualcóyotl,Group Stage,Scotland,Uruguay,0,0,0,0,0,,1
1986,1986-06-15,Mexico,Mexico City,Round of 16,Mexico,Bulgaria,2,0,0,0,0,Mexico,0
1986,1986-06-15,Mexico,León,Round of 16,Soviet Union,Belgium,3,4,0,0,0,Belgium,0
1986,1986-06-16,Mexico,Puebla,Round of 16,Argentina,Uruguay,1,0,0,0,0,Argentina,0
1986,1986-06-16,Mexico,Guadalajara,Round of 16,Brazil,Poland,4,0,0,0,0,Brazil,0
1986,1986-06-17,Mexico,Mexico City,Round of 16,Italy,France,0,2,0,0,0,France,0
1986,1986-06-17,Mexico,San Nicolás de los Garza,Round of 16,Morocco,West Germany,0,1,0,0,0,West Germany,0
1986,1986-06-18,Mexico,Querétaro,Round of 16,Denmark,Spain,1,5,0,0,0,Spain,0
1986,1986-06-18,Mexico,Mexico City,Round of 16,England,Paraguay,3,0,0,0,0,England,0
1986,1986-06-21,Mexico,Guadalajara,Quarter-final,Brazil,France,1,1,1,3,4,France,1
1986,1986-06-21,Mexico,San Nicolás de los Garza,Quarter-final,West Germany,Mexico,0,0,1,4,1,West Germany,1
1986,1986-06-22,Mexico,Mexico City,Quarter-final,Argentina,England,2,1,0,0,0,Argentina,0
1986,1986-06-22,Mexico,Puebla,Quarter-final,Spain,Belgium,1,1,1,4,5,Belgium,1
1986,1986-06-25,Mexico,Mexico City,Semi-final,Argentina,Belgium,2,0,0,0,0,Argentina,0
1986,1986-06-25,Mexico,Guadalajara,Semi-final,France,West Germany,0,2,0,0,0,West Germany,0
1986,1986-06-28,Mexico,Puebla,Third place play-off,Belgium,France,2,4,0,0,0,France,0
1986,1986-06-29,Mexico,Mexico City,Final,Argentina,West Germany,3,2,0,0,0,Argentina,0
1990,1990-06-08,Italy,Milan,Group Stage,Argentina,Cameroon,0,1,0,0,0,Cameroon,0
1990,1990-06-09,Italy,Rome,Group Stage,Italy,Austria,1,0,0,0,0,Italy,0
1990,1990-06-09,Italy,Bari,Group Stage,Soviet Union,Romania,0,2,0,0,0,Romania,0
1990,1990-06-09,Italy,Bologna,Group Stage,United Arab Emirates,Colombia,0,2,0,0,0,Colombia,0
1990,1990-06-10,Italy,Turin,Group Stage,Brazil,Sweden,2,1,0,0,0,Brazil,0
1990,1990-06-10,Italy,Florence,Group Stage,United States,Czechoslovakia,1,5,0,0,0,Czechoslovakia,0
1990,1990-06-10,Italy,Milan,Group Stage,West Germany,Yugoslavia,4,1,0,0,0,West Germany,0
1990,1990-06-11,Italy,Genoa,Group Stage,Costa Rica,Scotland,1,0,0,0,0,Costa Rica,0
1990,1990-06-11,Italy,Cagliari,Group Stage,England,Republic of Ireland,1,1,0,0,0,,1
1990,1990-06-12,Italy,Verona,Group Stage,Belgium,South Korea,2,0,0,0,0,Belgium,0
1990,1990-06-12,Italy,Palermo,Group Stage,Netherlands,Egypt,1,1,0,0,0,,1
1990,1990-06-13,Italy,Naples,Group Stage,Argentina,Soviet Union,2,0,0,0,0,Argentina,0
1990,1990-06-13,Italy,Udine,Group Stage,Uruguay,Spain,0,0,0,0,0,,1
1990,1990-06-14,Italy,Bari,Group Stage,Cameroon,Romania,2,1,0,0,0,Cameroon,0
1990,1990-06-14,Italy,Rome,Group Stage,Italy,United States,1,0,0,0,0,Italy,0
1990,1990-06-14,Italy,Bologna,Group Stage,Yugoslavia,Colombia,1,0,0,0,0,Yugoslavia,0
1990,1990-06-15,Italy,Florence,Group Stage,Austria,Czechoslovakia,0,1,0,0,0,Czechoslovakia,0
1990,1990-06-15,Italy,Milan,Group Stage,West Germany,United Arab Emirates,5,1,0,0,0,West Germany,0
1990,1990-06-16,Italy,Turin,Group Stage,Brazil,Costa Rica,1,0,0,0,0,Brazil,0
1990,1990-06-16,Italy,Cagliari,Group Stage,England,Netherlands,0,0,0,0,0,,1
1990,1990-06-16,Italy,Genoa,Group Stage,Sweden,Scotland,1,2,0,0,0,Scotland,0
1990,1990-06-17,Italy,Verona,Group Stage,Belgium,Uruguay,3,1,0,0,0,Belgium,0
1990,1990-06-17,Italy,Palermo,Group Stage,Republic of Ireland,Egypt,0,0,0,0,0,,1
1990,1990-06-17,Italy,Udine,Group Stage,South Korea,Spain,1,3,0,0,0,Spain,0
1990,1990-06-18,Italy,Naples,Group Stage,Argentina,Romania,1,1,0,0,0,,1
1990,1990-06-18,Italy,Bari,Group Stage,Cameroon,Soviet Union,0,4,0,0,0,Soviet Union,0
1990,1990-06-19,Italy,Florence,Group Stage,Austria,United States,2,1,0,0,0,Austria,0
1990,1990-06-19,Italy,Rome,Group Stage,Italy,Czechoslovakia,2,0,0,0,0,Italy,0
1990,1990-06-19,Italy,Milan,Group Stage,West Germany,Colombia,1,1,0,0,0,,1
1990,1990-06-19,Italy,Bologna,Group Stage,Yugoslavia,United Arab Emirates,4,1,0,0,0,Yugoslavia,0
1990,1990-06-20,Italy,Turin,Group Stage,Brazil,Scotland,1,0,0,0,0,Brazil,0
1990,1990-06-20,Italy,Genoa,Group Stage,Sweden,Costa Rica,1,2,0,0,0,Costa Rica,0
1990,1990-06-21,Italy,Verona,Group Stage,Belgium,Spain,1,2,0,0,0,Spain,0
1990,1990-06-21,Italy,Cagliari,Group Stage,England,Egypt,1,0,0,0,0,England,0
1990,1990-06-21,Italy,Palermo,Group Stage,Republic of Ireland,Netherlands,1,1,0,0,0,,1
1990,1990-06-21,Italy,Udine,Group Stage,South Korea,Uruguay,0,1,0,0,0,Uruguay,0
1990,1990-06-23,Italy,Naples,Round of 16,Cameroon,Colombia,2,1,0,0,0,Cameroon,0
1990,1990-06-23,Italy,Bari,Round of 16,Czechoslovakia,Costa Rica,4,1,0,0,0,Czechoslovakia,0
1990,1990-06-24,Italy,Turin,Round of 16,Brazil,Argentina,0,1,0,0,0,Argentina,0
1990,1990-06-24,Italy,Milan,Round of 16,West Germany,Netherlands,2,1,0,0,0,West Germany,0
1990,1990-06-25,Italy,Rome,Round of 16,Italy,Uruguay,2,0,0,0,0,Italy,0
1990,1990-06-25,Italy,Genoa,Round of 16,Republic of Ireland,Romania,0,0,1,5,4,Republic of Ireland,1
1990,1990-06-26,Italy,Bologna,Round of 16,England,Belgium,1,0,0,0,0,England,0
1990,1990-06-26,Italy,Verona,Round of 16,Spain,Yugoslavia,1,2,0,0,0,Yugoslavia,0
1990,1990-06-30,Italy,Florence,Quarter-final,Argentina,Yugoslavia,0,0,1,3,2,Argentina,1
1990,1990-06-30,Italy,Rome,Quarter-final,Republic of Ireland,Italy,0,1,0,0,0,Italy,0
1990,1990-07-01,Italy,Naples,Quarter-final,Cameroon,England,2,3,0,0,0,England,0
1990,1990-07-01,Italy,Milan,Quarter-final,Czechoslovakia,West Germany,0,1,0,0,0,West Germany,0
1990,1990-07-03,Italy,Naples,Semi-final,Argentina,Italy,1,1,1,4,3,Argentina,1
1990,1990-07-04,Italy,Turin,Semi-final,West Germany,England,1,1,1,4,3,West Germany,1
1990,1990-07-07,Italy,Bari,Third place play-off,Italy,England,2,1,0,0,0,Italy,0
1990,1990-07-08,Italy,Rome,Final,West Germany,Argentina,1,0,0,0,0,West Germany,0
1994,1994-06-17,United States,Chicago,Group Stage,Germany,Bolivia,1,0,0,0,0,Germany,0
1994,1994-06-17,United States,Dallas,Group Stage,Spain,South Korea,2,2,0,0,0,,1
1994,1994-06-18,United States,Pasadena,Group Stage,Colombia,Romania,1,3,0,0,0,Romania,0
1994,1994-06-18,United States,East Rutherford,Group Stage,Italy,Republic of Ireland,0,1,0,0,0,Republic of Ireland,0
1994,1994-06-18,United States,Pontiac,Group Stage,United States,Switzerland,1,1,0,0,0,,1
1994,1994-06-19,United States,Orlando,Group Stage,Belgium,Morocco,1,0,0,0,0,Belgium,0
1994,1994-06-19,United States,Pasadena,Group Stage,Cameroon,Sweden,2,2,0,0,0,,1
1994,1994-06-19,United States,D.C,Group Stage,Norway,Mexico,1,0,0,0,0,Norway,0
1994,1994-06-20,United States,Stanford,Group Stage,Brazil,Russia,2,0,0,0,0,Brazil,0
1994,1994-06-20,United States,D.C,Group Stage,Netherlands,Saudi Arabia,2,1,0,0,0,Netherlands,0
1994,1994-06-21,United States,Foxborough,Group Stage,Argentina,Greece,4,0,0,0,0,Argentina,0
1994,1994-06-21,United States,Chicago,Group Stage,Germany,Spain,1,1,0,0,0,,1
1994,1994-06-21,United States,Dallas,Group Stage,Nigeria,Bulgaria,3,0,0,0,0,Nigeria,0
1994,1994-06-22,United States,Pontiac,Group Stage,Romania,Switzerland,1,4,0,0,0,Switzerland,0
1994,1994-06-22,United States,Pasadena,Group Stage,United States,Colombia,2,1,0,0,0,United States,0
1994,1994-06-23,United States,East Rutherford,Group Stage,Italy,Norway,1,0,0,0,0,Italy,0
1994,1994-06-23,United States,Foxborough,Group Stage,South Korea,Bolivia,0,0,0,0,0,,1
1994,1994-06-24,United States,Stanford,Group Stage,Brazil,Cameroon,3,0,0,0,0,Brazil,0
1994,1994-06-24,United States,Orlando,Group Stage,Mexico,Republic of Ireland,2,1,0,0,0,Mexico,0
1994,1994-06-24,United States,Pontiac,Group Stage,Sweden,Russia,3,1,0,0,0,Sweden,0
1994,1994-06-25,United States,Foxborough,Group Stage,Argentina,Nigeria,2,1,0,0,0,Argentina,0
1994,1994-06-25,United States,Orlando,Group Stage,Belgium,Netherlands,1,0,0,0,0,Belgium,0
1994,1994-06-25,United States,East Rutherford,Group Stage,Saudi Arabia,Morocco,2,1,0,0,0,Saudi Arabia,0
1994,1994-06-26,United States,Chicago,Group Stage,Bulgaria,Greece,4,0,0,0,0,Bulgaria,0
1994,1994-06-26,United States,Stanford,Group Stage,Switzerland,Colombia,0,2,0,0,0,Colombia,0
1994,1994-06-26,United States,Pasadena,Group Stage,United States,Romania,0,1,0,0,0,Romania,0
1994,1994-06-27,United States,Chicago,Group Stage,Bolivia,Spain,1,3,0,0,0,Spain,0
1994,1994-06-27,United States,Dallas,Group Stage,Germany,South Korea,3,2,0,0,0,Germany,0
1994,1994-06-28,United States,Pontiac,Group Stage,Brazil,Sweden,1,1,0,0,0,,1
1994,1994-06-28,United States,D.C,Group Stage,Italy,Mexico,1,1,0,0,0,,1
1994,1994-06-28,United States,East Rutherford,Group Stage,Republic of Ireland,Norway,0,0,0,0,0,,1
1994,1994-06-28,United States,Stanford,Group Stage,Russia,Cameroon,6,1,0,0,0,Russia,0
1994,1994-06-29,United States,D.C,Group Stage,Belgium,Saudi Arabia,0,1,0,0,0,Saudi Arabia,0
1994,1994-06-29,United States,Orlando,Group Stage,Morocco,Netherlands,1,2,0,0,0,Netherlands,0
1994,1994-06-30,United States,Dallas,Group Stage,Argentina,Bulgaria,0,2,0,0,0,Bulgaria,0
1994,1994-06-30,United States,Foxborough,Group Stage,Greece,Nigeria,0,2,0,0,0,Nigeria,0
1994,1994-07-02,United States,Chicago,Round of 16,Germany,Belgium,3,2,0,0,0,Germany,0
1994,1994-07-02,United States,D.C,Round of 16,Spain,Switzerland,3,0,0,0,0,Spain,0
1994,1994-07-03,United States,Pasadena,Round of 16,Romania,Argentina,3,2,0,0,0,Romania,0
1994,1994-07-03,United States,Dallas,Round of 16,Saudi Arabia,Sweden,1,3,0,0,0,Sweden,0
1994,1994-07-04,United States,Stanford,Round of 16,Brazil,United States,1,0,0,0,0,Brazil,0
1994,1994-07-04,United States,Orlando,Round of 16,Netherlands,Republic of Ireland,2,0,0,0,0,Netherlands,0
1994,1994-07-05,United States,East Rutherford,Round of 16,Mexico,Bulgaria,1,1,1,1,3,Bulgaria,1
1994,1994-07-05,United States,Foxborough,Round of 16,Nigeria,Italy,1,2,0,0,0,Italy,0
1994,1994-07-09,United States,Foxborough,Quarter-final,Italy,Spain,2,1,0,0,0,Italy,0
1994,1994-07-09,United States,Dallas,Quarter-final,Netherlands,Brazil,2,3,0,0,0,Brazil,0
1994,1994-07-10,United States,East Rutherford,Quarter-final,Bulgaria,Germany,2,1,0,0,0,Bulgaria,0
1994,1994-07-10,United States,Stanford,Quarter-final,Romania,Sweden,2,2,1,4,5,Sweden,1
1994,1994-07-13,United States,East Rutherford,Semi-final,Bulgaria,Italy,1,2,0,0,0,Italy,0
1994,1994-07-13,United States,Pasadena,Semi-final,Sweden,Brazil,0,1,0,0,0,Brazil,0
1994,1994-07-16,United States,Pasadena,Third place play-off,Sweden,Bulgaria,4,0,0,0,0,Sweden,0
1994,1994-07-17,United States,Pasadena,Final,Brazil,Italy,0,0,1,3,2,Brazil,1
1998,1998-06-10,France,Saint-Denis,Group Stage,Brazil,Scotland,2,1,0,0,0,Brazil,0
1998,1998-06-10,France,Montpellier,Group Stage,Morocco,Norway,2,2,0,0,0,,1
1998,1998-06-11,France,Toulouse,Group Stage,Cameroon,Austria,1,1,0,0,0,,1
1998,1998-06-11,France,Bordeaux,Group Stage,Italy,Chile,2,2,0,0,0,,1
1998,1998-06-12,France,Marseille,Group Stage,France,South Africa,3,0,0,0,0,France,0
1998,1998-06-12,France,Montpellier,Group Stage,Paraguay,Bulgaria,0,0,0,0,0,,1
1998,1998-06-12,France,Lens,Group Stage,Saudi Arabia,Denmark,0,1,0,0,0,Denmark,0
1998,1998-06-13,France,Saint-Denis,Group Stage,Netherlands,Belgium,0,0,0,0,0,,1
